Date,IDRA,GILD
2012-02-07,1.15,26.191772666572
2012-02-08,1.16,25.808942398817
2012-02-09,1.2,25.552137001814
2012-02-10,1.2,25.561648312814
2012-02-13,1.54,26.108548695321
2012-02-14,1.35,25.944478580569
2012-02-15,1.41,26.070503451321
2012-02-16,1.35,26.065747795821
2012-02-17,1.45,22.351580850275
2012-02-21,1.45,21.253024429761
2012-02-22,1.36,21.17693394176
2012-02-23,1.3829,21.471784582764
2012-02-24,1.41,21.524096793265
2012-02-27,1.39,21.490807204764
2012-02-28,1.34,21.876015300269
2012-02-29,1.28,21.654877319516
2012-03-01,1.31,22.166110285773
2012-03-02,1.35,22.346825194775
2012-03-05,1.36,21.98539537677
2012-03-06,1.27,21.818947434268
2012-03-07,1.26,21.628721214266
2012-03-08,1.3,22.128065041772
2012-03-09,1.3,21.91881619977
2012-03-12,1.26,21.95210578827
2012-03-13,1.27,22.261223395774
2012-03-14,1.3,22.189888563273
2012-03-15,1.33,22.427671338276
2012-03-16,1.39,22.223178151773
2012-03-19,1.37,22.384870438775
2012-03-20,1.43,22.313535606274
2012-03-21,1.43,22.018684965271
2012-03-22,1.42,22.175621596773
2012-03-23,1.44,22.280246017774
2012-03-26,1.43,22.456205271276
2012-03-27,1.53,22.537051414777
2012-03-28,1.5299,22.532295759277
2012-03-29,1.89,22.717766323779
2012-03-30,1.73,23.236132773286
2012-04-02,1.7,23.198087529285
2012-04-03,1.71,22.874702955281
2012-04-04,1.63,22.441938304776
2012-04-05,1.74,22.713010668279
2012-04-09,1.85,22.156598974772
2012-04-10,1.83,21.766635223768
2012-04-11,1.87,21.597809453516
2012-04-12,1.92,21.742856946267
2012-04-13,1.9,21.642988180766
2012-04-16,1.98,21.809436123268
2012-04-17,2.08,22.199399874273
2012-04-18,2.02,22.166110285773
2012-04-19,2.0,24.848299987806
2012-04-20,2.0,24.253843050298
2012-04-23,1.83,24.448824925801
2012-04-24,1.92,24.900612198306
2012-04-25,1.53,25.000480963807
2012-04-26,1.46,25.071815796308
2012-04-27,1.46,24.805499088305
2012-04-30,1.36,24.738919911304
2012-05-01,1.35,24.463091892301
2012-05-02,1.19,24.672340734303
2012-05-03,1.17,24.439313614801
2012-05-04,1.1,23.906680198794
2012-05-07,1.19,23.730720945292
2012-05-08,1.12,23.521472103289
2012-05-09,1.1,24.082639452296
2012-05-10,1.1,24.3727344378
2012-05-11,1.06,24.653318112303
2012-05-14,1.04,24.948168753307
2012-05-15,1.06,24.667585078803
2012-05-16,1.09,24.529671069302
2012-05-17,1.04,23.825834055293
2012-05-18,1.03,23.749743567292
2012-05-21,1.01,24.201530839798
2012-05-22,1.0,24.001793308795
2012-05-23,1.02,23.873390610294
2012-05-24,1.02,24.073128141296
2012-05-25,1.0,24.011304619795
2012-05-29,1.02,24.234820428298
2012-05-30,1.06,24.016060275295
2012-05-31,1.02,23.754499222792
2012-06-01,1.0,23.145775318785
2012-06-04,0.96,23.402580715788
2012-06-05,0.998,23.069684830784
2012-06-06,1.04,23.407336371288
2012-06-07,0.96,23.302711950287
2012-06-08,0.963,23.60707390229
2012-06-11,0.96,23.55951734729
2012-06-12,0.91,23.502449481289
2012-06-13,0.96,23.357401988537
2012-06-14,0.93,23.821078399793
2012-06-15,1.02,23.916191509794
2012-06-18,1.06,23.878146265794
2012-06-19,1.04,24.125440351797
2012-06-20,1.09,24.149218629297
2012-06-21,1.08,23.740232256292
2012-06-22,0.9,24.025571586295
2012-06-25,0.85,23.909058026544
2012-06-26,0.89,23.954236753795
2012-06-27,1.04,24.3727344378
2012-06-28,1.06,23.797300122293
2012-06-29,1.06,24.3870014043
2012-07-02,1.1711,24.555827174552
2012-07-03,1.1609,24.767453844305
2012-07-05,1.18,24.472603203301
2012-07-06,1.21,24.234820428298
2012-07-09,1.2,24.491625825301
2012-07-10,1.19,24.539182380302
2012-07-11,1.115,24.096906418796
2012-07-12,1.13,24.092150763296
2012-07-13,1.06,24.334689193799
2012-07-16,1.01,24.700874667304
2012-07-17,1.01,25.124128006809
2012-07-18,1.078,25.276308982811
2012-07-19,1.04,25.566403968314
2012-07-20,1.01,25.24301939431
2012-07-23,1.1059,24.677096389803
2012-07-24,1.04,24.301399605299
2012-07-25,1.0767,24.344200504799
2012-07-26,1.09,24.577227624302
2012-07-27,1.01,26.393888025325
2012-07-30,1.04,26.446200235825
2012-07-31,1.02,25.837476331818
2012-08-01,1.02,25.504104881264
2012-08-02,1.02,27.245150359835
2012-08-03,1.01,27.045412828833
2012-08-06,1.01,27.411598302337
2012-08-07,1.0,27.368797402837
2012-08-08,0.975,27.021634551332
2012-08-09,1.0,27.059679795333
2012-08-10,1.0,26.997856273832
2012-08-13,1.0,26.931277096831
2012-08-14,0.96,27.378308713837
2012-08-15,0.972,27.568534933839
2012-08-16,1.03,26.958384333182
2012-08-17,0.94,26.988344962832
2012-08-20,1.01,26.86469791983
2012-08-21,1.055,27.021634551332
2012-08-22,0.972,26.85994226433
2012-08-23,0.94,26.655449077828
2012-08-24,0.91,27.245150359835
2012-08-27,0.95,27.197593804834
2012-08-28,0.9383,27.406842646837
2012-08-29,0.9799,27.468666168338
2012-08-30,0.98,27.349774780836
2012-08-31,1.12,27.435376579837
2012-09-04,1.0,27.587557555839
2012-09-05,1.05,27.792050742342
2012-09-06,0.95,28.291394569848
2012-09-07,0.95,28.182014493347
2012-09-10,0.9701,28.372240713349
2012-09-11,1.07,28.205792770847
2012-09-12,1.03,28.415041612849
2012-09-13,0.976,28.650446560102
2012-09-14,0.94,29.494575411363
2012-09-17,1.05,31.292213190385
2012-09-18,1.0,31.75351177389
2012-09-19,1.04,31.962760615893
2012-09-20,1.01,32.014977713284
2012-09-21,1.04,32.224321668396
2012-09-24,1.03,31.938982338393
2012-09-25,1.0001,32.000805859894
2012-09-26,1.05,31.415860233386
2012-09-27,1.03,31.69406608014
2012-09-28,1.03,31.544262931888
2012-10-01,1.02,32.072140692394
2012-10-02,1.06,32.897246921655
2012-10-03,1.08,33.287210672659
2012-10-04,1.08,33.132651868907
2012-10-05,1.074,33.018516136906
2012-10-08,1.05,33.199231045908
2012-10-09,1.0,32.709398529402
2012-10-10,1.0,32.162498146896
2012-10-11,1.01,32.276633878897
2012-10-12,0.9957,32.309923467397
2012-10-15,0.984,32.015072826394
2012-10-16,0.895,32.5191723094
2012-10-17,0.9,33.080339658407
2012-10-18,0.908,32.476371409899
2012-10-19,0.87,31.667909974889
2012-10-22,0.8,31.568041209388
2012-10-23,0.8128,30.86895985088
2012-10-24,0.802,32.5001496874
2012-10-25,0.85,32.043606759394
2012-10-26,0.88,31.896181438892
2012-10-31,0.91,31.946115821643
2012-11-01,0.7983,32.100674625395
2012-11-02,0.8,31.867647505892
2012-11-05,0.8,31.881914472392
2012-11-06,0.7401,32.086407658895
2012-11-07,0.6967,31.125765247883
2012-11-08,0.7,30.840425917879
2012-11-09,0.69,30.91651640588
2012-11-12,0.839,35.157609980832
2012-11-13,0.8,34.568859829925
2012-11-14,0.85,34.378633609923
2012-11-15,0.83,34.663972939926
2012-11-16,0.79,35.382076920435
2012-11-19,0.9,35.581814451438
2012-11-20,0.85,36.052624345943
2012-11-21,0.866,35.928977302942
2012-11-23,0.9,36.200049666445
2012-11-26,0.84,35.890932058941
2012-11-27,0.7999,35.500968307937
2012-11-28,0.7,35.610348384438
2012-11-29,0.79,35.81008591544
2012-11-30,0.74,35.667416250439
2012-12-03,0.84,35.482231025266
2012-12-04,0.75,35.267465622884
2012-12-05,0.7,35.448846323656
2012-12-06,0.68,35.101493245932
2012-12-07,0.7,35.151427628682
2012-12-10,0.68,35.310742087934
2012-12-11,0.68,36.304674087446
2012-12-12,0.92,36.252361876946
2012-12-13,0.72,35.558036173937
2012-12-14,0.82,35.305986432434
2012-12-17,0.87,35.886176403441
2012-12-18,0.77,36.071694524499
2012-12-19,0.92,35.548524862937
2012-12-20,0.8,35.030158413431
2012-12-21,0.83,34.611660729426
2012-12-24,0.8301,34.554592863425
2012-12-26,0.87,34.468991064424
2012-12-27,0.82,34.526058930425
2012-12-28,0.806,34.420578491433
2012-12-31,0.89,34.93028964793
2013-01-02,0.795,35.695950183439
2013-01-03,0.83,35.643637972938
2013-01-04,0.821,36.011963491418
2013-01-07,0.85,36.56147948445
2013-01-08,0.83,36.808773570453
2013-01-09,0.8,37.032289378955
2013-01-10,0.8,37.065578967456
2013-01-11,0.8,37.132158144457
2013-01-14,0.79,36.984732823955
2013-01-15,0.79,36.789750948452
2013-01-16,0.78,36.699393493951
2013-01-17,0.7512,36.870597091953
2013-01-18,0.74,37.227271254458
2013-01-22,0.75,37.051312000956
2013-01-23,0.74,36.542456862449
2013-01-24,0.698,37.284339120458
2013-01-25,0.698,37.740882048464
2013-01-28,0.7,37.512610584461
2013-01-29,0.7004,37.950130890467
2013-01-30,0.72,37.902574335466
2013-01-31,0.72,37.522121895461
2013-02-01,0.77,38.577877416474
2013-02-04,0.696,37.655280249463
2013-02-05,0.675,38.558854794474
2013-02-06,0.69,37.959642201467
2013-02-07,0.663,38.387651196472
2013-02-08,0.7,38.901261990478
2013-02-11,0.7,38.425696440473
2013-02-12,0.6796,38.834682813478
2013-02-13,0.696,39.376827540484
2013-02-14,0.68,39.567053760487
2013-02-15,0.66,39.567053760487
2013-02-19,0.67,40.213822908495
2013-02-20,0.72,39.83337046849
2013-02-21,0.74,39.509985894486
2013-02-22,0.726,40.375515195497
2013-02-25,0.7101,40.033107999492
2013-02-26,0.7198,40.185288975494
2013-02-27,0.7,40.794012879502
2013-02-28,0.72,40.6323205925
2013-03-01,0.73,41.326646295508
2013-03-04,0.7,41.726121357513
2013-03-05,0.7,42.819922122527
2013-03-06,0.6902,43.181351940531
2013-03-07,0.69,42.753342945526
2013-03-08,0.67,43.209885873531
2013-03-11,0.67,43.694962734537
2013-03-12,0.67,43.92323419854
2013-03-13,0.62,43.628383557537
2013-03-14,0.586,43.637894868537
2013-03-15,0.65,42.962591787528
2013-03-18,0.58,42.610673280524
2013-03-19,0.55,42.211198218519
2013-03-20,0.5901,42.344356572521
2013-03-21,0.53,42.363379194521
2013-03-22,0.525,43.285976361532
2013-03-25,0.52,42.781876878526
2013-03-26,0.494,43.523759136535
2013-03-27,0.49,45.387976092558
2013-03-28,0.5,46.548356034572
2013-04-01,0.47,45.635270178561
2013-04-02,0.5235,45.844519020564
2013-04-03,0.51,45.302374293557
2013-04-04,0.55,45.406998714558
2013-04-05,0.575,45.055080207554
2013-04-08,0.63,44.893387920552
2013-04-09,0.57,45.939632130565
2013-04-10,0.6,47.299749603582
2013-04-11,0.6,49.125921315604
2013-04-12,0.57,49.392238023607
2013-04-15,0.46,48.203324148593
2013-04-16,0.55,49.468328511608
2013-04-17,0.54,49.401749334608
2013-04-18,0.58,48.374527746595
2013-04-19,0.5801,50.571640587622
2013-04-22,0.6126,51.408635955632
2013-04-23,0.6477,50.723821563624
2013-04-24,0.65,48.098699727591
2013-04-25,0.69,48.916672473602
2013-04-26,0.72,48.869115918601
2013-04-29,0.73,48.593287899598
2013-04-30,0.79,48.165278904592
2013-05-01,0.7,47.689713354586
2013-05-02,0.545,49.63002079861
2013-05-03,0.57,52.454880165645
2013-05-06,0.649,51.770065773637
2013-05-07,0.57,50.533595343621
2013-05-08,0.6,49.820247018613
2013-05-09,0.65,50.210210769617
2013-05-10,0.715,50.295812568619
2013-05-13,0.755,51.808111017637
2013-05-14,0.8,53.501124375658
2013-05-15,0.8,53.605748796659
2013-05-16,0.67,52.274165256643
2013-05-17,0.7,53.548680930658
2013-05-20,0.68,53.016047514652
2013-05-21,0.69,53.71037321766
2013-05-22,0.69,53.196762423654
2013-05-23,0.695,52.768753428649
2013-05-24,0.68,53.082626691653
2013-05-28,0.7152,53.434545198657
2013-05-29,0.76,52.911423093651
2013-05-30,0.76,53.073115380653
2013-05-31,0.701,51.817622328637
2013-06-03,0.75,50.524084032621
2013-06-04,0.74,49.763179152612
2013-06-05,0.7016,47.670690732586
2013-06-06,0.74,48.840581985601
2013-06-07,0.69,50.307226141819
2013-06-10,0.74,49.877314884613
2013-06-11,0.73,49.877314884613
2013-06-12,0.74,48.669378387598
2013-06-13,0.73,49.411260645608
2013-06-14,0.73,49.677577353611
2013-06-17,0.7313,48.536220033597
2013-06-18,0.74,49.401749334608
2013-06-19,0.68,48.127233660592
2013-06-20,0.68,46.938319785577
2013-06-21,0.71,46.443731613571
2013-06-24,0.675,46.538844723572
2013-06-25,0.645,47.347306158582
2013-06-26,0.67,48.8025367416
2013-06-27,0.714,48.512441756097
2013-06-28,0.655,48.7644914976
2013-07-01,0.7,49.130676971104
2013-07-02,0.7225,49.677577353611
2013-07-03,0.72,49.439794578608
2013-07-05,0.72,50.714310252624
2013-07-08,0.71,50.714310252624
2013-07-09,0.75,51.722509218636
2013-07-10,0.7699,52.626083763647
2013-07-11,0.7879,53.120671935653
2013-07-12,0.83,54.536906143571
2013-07-15,0.81,54.842219226674
2013-07-16,0.78,54.347631054668
2013-07-17,0.76,54.927821025675
2013-07-18,0.8,55.374852642681
2013-07-19,0.8,57.162979110703
2013-07-22,0.82,56.792037981698
2013-07-23,0.79,56.230870632691
2013-07-24,0.83,56.9537302687
2013-07-25,0.86,57.885838746712
2013-07-26,1.0,59.512272927732
2013-07-29,1.38,58.989150822725
2013-07-30,1.4,58.713322803722
2013-07-31,1.32,58.399449540718
2013-08-01,1.33,58.970128200725
2013-08-02,1.545,58.732345425722
2013-08-05,1.5,57.971440545713
2013-08-06,1.49,57.048843378702
2013-08-07,1.49,57.277114842704
2013-08-08,1.49,56.402074230694
2013-08-09,1.48,56.316472431693
2013-08-12,1.45,56.021621790689
2013-08-13,1.47,56.050155723689
2013-08-14,1.5,55.32729608768
2013-08-15,1.5,54.109848279665
2013-08-16,1.5,54.128870901666
2013-08-19,1.63,54.537857274671
2013-08-20,1.62,55.165603800678
2013-08-21,1.69,55.821884259686
2013-08-22,1.9,57.001286823701
2013-08-23,1.98,56.725458804698
2013-08-26,2.06,57.467341062707
2013-08-27,1.98,55.869440814687
2013-08-28,2.24,57.486363684707
2013-08-29,2.21,57.952417923713
2013-08-30,2.22,57.324671397705
2013-09-03,2.2,57.942906612713
2013-09-04,2.2,58.123621521715
2013-09-05,2.2,58.085576277714
2013-09-06,2.21,58.133132832715
2013-09-09,2.29,59.597874726733
2013-09-10,2.25,59.788100946735
2013-09-11,2.12,59.854680123736
2013-09-12,1.74,60.097218554239
2013-09-13,1.73,60.425358783743
2013-09-16,1.62,59.940281922737
2013-09-17,1.83,59.626408659733
2013-09-18,1.75,61.138707108752
2013-09-19,1.85,61.176752352752
2013-09-20,1.71,60.739232046747
2013-09-23,1.55,59.521784238732
2013-09-24,1.64,59.673965214734
2013-09-25,1.79,58.713322803722
2013-09-26,1.78,59.731033080735
2013-09-27,1.75,60.434870094743
2013-09-30,1.74,59.797612257735
2013-10-01,1.8,59.731033080735
2013-10-02,1.97,59.35058064073
2013-10-03,2.45,58.694300181722
2013-10-04,2.86,59.959304544737
2013-10-07,2.84,58.751368047722
2013-10-08,2.54,56.478164718695
2013-10-09,2.49,56.021621790689
2013-10-10,2.38,59.673965214734
2013-10-11,2.27,59.626408659733
2013-10-14,2.15,60.748743357747
2013-10-15,2.23,60.491937960744
2013-10-16,2.57,62.441756715768
2013-10-17,2.57,64.068190896788
2013-10-18,2.47,64.876652331798
2013-10-21,2.22,63.716272389784
2013-10-22,2.28,64.762516599796
2013-10-23,2.31,65.637557211807
2013-10-24,2.39,66.417484713817
2013-10-25,2.33,66.274815048815
2013-10-28,2.31,65.372191634904
2013-10-29,2.26,66.103611450813
2013-10-30,2.14,69.11869703785
2013-10-31,1.84,67.696756043332
2013-11-01,1.85,67.50177416783
2013-11-04,1.88,65.951430474811
2013-11-05,1.82,66.141656694813
2013-11-06,1.7,64.072946552288
2013-11-07,1.72,62.422734093768
2013-11-08,1.77,64.077702207788
2013-11-11,1.85,64.21086056179
2013-11-12,1.8,64.305973671791
2013-11-13,1.86,65.152480350801
2013-11-14,1.79,65.609023278807
2013-11-15,2.07,66.474552579817
2013-11-18,1.96,65.599511967807
2013-11-19,1.87,66.255792426815
2013-11-20,1.88,67.606398588831
2013-11-21,1.84,68.129520693838
2013-11-22,1.93,70.640506797869
2013-11-25,2.21,70.954380060873
2013-11-26,2.17,70.73561990787
2013-11-27,2.15,70.982913993873
2013-11-29,2.25,71.154117591875
2013-12-02,2.16,70.878289572872
2013-12-03,2.01,68.880914262847
2013-12-04,2.45,68.928470817848
2013-12-05,2.6,69.613285209856
2013-12-06,2.49,70.374190089865
2013-12-09,2.48,71.515547409879
2013-12-10,2.56,69.251855391852
2013-12-11,2.73,67.159366971826
2013-12-12,3.27,66.835982397822
2013-12-13,3.09,67.910760540835
2013-12-16,3.04,67.929783162835
2013-12-17,3.5,66.65526748882
2013-12-18,3.44,69.993737649861
2013-12-19,3.4,69.841556673859
2013-12-20,3.11,71.011447926873
2013-12-23,3.14,71.325321189877
2013-12-24,3.39,71.296787256877
2013-12-26,3.73,71.52505872088
2013-12-27,3.68,70.811710395871
2013-12-30,4.2,71.410922988878
2013-12-31,4.63,71.429945610878
2014-01-02,4.75,71.53457003188
2014-01-03,4.99,70.688063352869
2014-01-06,5.04,69.660841764857
2014-01-07,5.3,69.223321458851
2014-01-08,4.77,69.870090606859
2014-01-09,4.63,70.669040730869
2014-01-10,4.46,71.211185457876
2014-01-13,5.03,69.565728654855
2014-01-14,4.83,71.325321189877
2014-01-15,4.4,71.55359265388
2014-01-16,4.44,74.093112690911
2014-01-17,4.35,74.568678240917
2014-01-21,4.14,77.593275138954
2014-01-22,4.4,78.163953798961
2014-01-23,4.14,78.135419865961
2014-01-24,4.02,76.680189282943
2014-01-27,3.71,75.006198546922
2014-01-28,3.98,76.727745837944
2014-01-29,4.03,75.947818335934
2014-01-30,4.12,77.536207272953
2014-01-31,4.64,76.708723215943
2014-02-03,4.48,74.977664613922
2014-02-04,4.2,78.011772822959
2014-02-05,4.56,74.330895465914
2014-02-06,4.84,72.761529150895
2014-02-07,5.14,74.901574125921
2014-02-10,4.93,77.022596478947
2014-02-11,4.88,77.802523980957
2014-02-12,4.44,77.992750200959
2014-02-13,4.4,78.515872305966
2014-02-14,4.4,77.24135663195
2014-02-18,4.78,79.71429749198
2014-02-19,4.84,78.658541970967
2014-02-20,5.2,78.763166391969
2014-02-21,6.0,78.553917549966
2014-02-24,6.18,79.486026027977
2014-02-25,6.19,79.847455845982
2014-02-26,6.34,79.71429749198
2014-02-27,6.21,79.562116515978
2014-02-28,5.79,78.744143769968
2014-03-03,5.65,77.469628095953
2014-03-04,5.79,78.88690854808
2014-03-05,5.79,78.820234257969
2014-03-06,5.63,76.014397512935
2014-03-07,5.78,75.691012938931
2014-03-10,5.82,76.309248153938
2014-03-11,5.76,75.938307024934
2014-03-12,5.9101,75.824171292932
2014-03-13,5.61,74.197737111912
2014-03-14,5.7,71.382389055878
2014-03-17,6.06,71.762841495882
2014-03-18,6.59,73.96946564791
2014-03-19,6.59,72.799574394895
2014-03-20,6.48,71.834176328383
2014-03-21,6.08,68.548018377843
2014-03-24,4.79,68.605086243844
2014-03-25,4.52,69.461104233854
2014-03-26,4.19,69.223321458851
2014-03-27,3.88,67.920271851835
2014-03-28,4.57,65.200036905802
2014-03-31,4.08,67.397149746829
2014-04-01,4.41,70.041294204861
2014-04-02,4.33,70.345656156865
2014-04-03,4.02,70.383701400866
2014-04-04,3.71,68.671665420844
2014-04-07,3.62,68.700199353845
2014-04-08,3.77,66.588688311819
2014-04-09,3.84,67.197412215826
2014-04-10,3.61,62.280064428766
2014-04-11,3.28,62.803186533772
2014-04-14,2.83,63.526046169781
2014-04-15,2.6601,64.838607087797
2014-04-16,2.94,65.89436260881
2014-04-17,2.77,66.579177000819
2014-04-21,2.84,68.100986760837
2014-04-22,3.32,69.299411946852
2014-04-23,3.31,70.250543046864
2014-04-24,3.29,70.459791888866
2014-04-25,2.98,70.288588290864
2014-04-28,2.83,70.459791888866
2014-04-29,2.9,72.514235064892
2014-04-30,2.84,74.654280039918
2014-05-01,2.98,75.158379522924
2014-05-02,2.9,73.912397781909
2014-05-05,2.83,75.928795713934
2014-05-06,2.7,74.492587752916
2014-05-07,2.49,74.920596747921
2014-05-08,2.44,74.882551503921
2014-05-09,2.47,75.862216536933
2014-05-12,2.54,76.42338388594
2014-05-13,2.82,76.375827330939
2014-05-14,2.64,77.013085167947
2014-05-15,2.71,76.185601110937
2014-05-16,2.59,76.851392880945
2014-05-19,2.67,78.04030675596
2014-05-20,2.58,77.174777454949
2014-05-21,2.44,77.812035291957
2014-05-22,2.56,78.84876819097
2014-05-23,2.53,76.984551234947
2014-05-27,2.62,78.144931176961
2014-05-28,2.94,77.859591846957
2014-05-29,3.1,78.06884068896
2014-05-30,2.9,77.24135663195
2014-06-02,2.9,77.564741205954
2014-06-03,2.84,78.515872305966
2014-06-04,2.72,78.962903922971
2014-06-05,3.07,78.753655080968
2014-06-06,3.05,78.363691329964
2014-06-09,3.25,75.144112556424
2014-06-10,3.47,75.65296769493
2014-06-11,3.33,76.870415502945
2014-06-12,3.24,76.642144038942
2014-06-13,3.08,76.775302392944
2014-06-16,3.045,76.822858947945
2014-06-17,3.21,75.890750469933
2014-06-18,3.14,75.58638851793
2014-06-19,3.03,75.881239158933
2014-06-20,3.08,77.23184532095
2014-06-23,3.04,76.851392880945
2014-06-24,3.02,76.860904191945
2014-06-25,3.06,77.802523980957
2014-06-26,3.16,78.163953798961
2014-06-27,3.05,78.88681343497
2014-06-30,2.9,78.85827950197
2014-07-01,2.83,81.121971519998
2014-07-02,2.86,82.843518811019
2014-07-03,2.93,83.604423691028
2014-07-07,2.79,82.94814323202
2014-07-08,2.66,82.853030122019
2014-07-09,2.67,84.346305949037
2014-07-10,2.62,84.59360003504
2014-07-11,2.85,84.393862504038
2014-07-14,2.88,85.459129336051
2014-07-15,2.66,84.650667901041
2014-07-16,2.64,82.748405701018
2014-07-17,2.54,80.912722677995
2014-07-18,2.75,84.831287696933
2014-07-21,2.66,84.517509547039
2014-07-22,2.73,84.964541164045
2014-07-23,2.76,85.925183575057
2014-07-24,2.745,86.115409795059
2014-07-25,2.64,85.449618025051
2014-07-28,2.56,86.99045040707
2014-07-29,2.64,88.445680990088
2014-07-30,2.64,89.206585870097
2014-07-31,2.53,87.076052206071
2014-08-01,2.435,87.02849565107
2014-08-04,2.53,87.675264799078
2014-08-05,2.62,87.760866598079
2014-08-06,2.54,88.255454770085
2014-08-07,2.59,87.551617756077
2014-08-08,2.75,87.932070196081
2014-08-11,2.87,88.379101813087
2014-08-12,2.74,88.797599497092
2014-08-13,2.795,89.387300779099
2014-08-14,2.72,91.650992797127
2014-08-15,2.64,94.628033140164
2014-08-18,2.53,95.797924393178
2014-08-19,2.56,96.330557809185
2014-08-20,2.57,95.864503570179
2014-08-21,2.69,97.272177598196
2014-08-22,2.64,98.879589157216
2014-08-25,2.65,102.19903669626
2014-08-26,2.9,101.07670199824
2014-08-27,2.88,102.16099145226
2014-08-28,2.92,102.25610456226
2014-08-29,2.89,102.30366111726
2014-09-02,2.7,104.01569709728
2014-09-03,2.61,104.08227627428
2014-09-04,2.59,101.63786934725
2014-09-05,2.69,100.21117269723
2014-09-08,2.76,101.32399608425
2014-09-09,2.64,100.71527218024
2014-09-10,2.67,102.93140764327
2014-09-11,2.73,101.19083773024
2014-09-12,2.64,98.594249827212
2014-09-15,2.58,96.054729790181
2014-09-16,2.55,99.640494037225
2014-09-17,2.57,98.765453425215
2014-09-18,2.54,100.75331742424
2014-09-19,2.46,100.78185135724
2014-09-22,2.4,100.31579711823
2014-09-23,2.4,100.23970663023
2014-09-24,2.49,103.39746188227
2014-09-25,2.4,102.09441227526
2014-09-26,2.38,103.08358861927
2014-09-29,2.37,102.25610456226
2014-09-30,2.29,101.24790559625
2014-10-01,2.16,100.42993285024
2014-10-02,2.11,99.450267817223
2014-10-03,2.19,101.31448477325
2014-10-06,2.1,99.99241254423
2014-10-07,1.98,99.19346242022
2014-10-08,2.14,103.54964285827
2014-10-09,2.01,100.67722693624
2014-10-10,1.96,98.660829004213
2014-10-13,2.06,96.482738785186
2014-10-14,2.16,92.430920299137
2014-10-15,2.2,91.460766577125
2014-10-16,2.35,92.145580969133
2014-10-17,2.32,95.826458326178
2014-10-20,2.3,97.215109732195
2014-10-21,2.38,101.45715443825
2014-10-22,2.45,100.90549840024
2014-10-23,2.49,101.94223129925
2014-10-24,2.46,105.29972408229
2014-10-27,2.51,107.08785055032
2014-10-28,2.62,107.90582329633
2014-10-29,2.61,105.3092353933
2014-10-30,2.62,108.63819424334
2014-10-31,2.55,106.52668320131
2014-11-03,2.49,104.60539837929
2014-11-04,2.44,104.35810429328
2014-11-05,2.35,100.86745315624
2014-11-06,2.49,101.71395983525
2014-11-07,2.43,101.24790559625
2014-11-10,2.53,101.79005032325
2014-11-11,2.58,102.73167011226
2014-11-12,2.56,101.67591459125
2014-11-13,2.45,99.107860621219
2014-11-14,2.45,97.072440067194
2014-11-17,2.38,95.531607685175
2014-11-18,2.48,98.641806382213
2014-11-19,2.55,97.338756775197
2014-11-20,2.5,95.674277350177
2014-11-21,2.51,95.664766039176
2014-11-24,2.59,95.683788661177
2014-11-25,2.8,96.168865522183
2014-11-26,3.0,95.398449331173
2014-11-28,3.11,95.417471953173
2014-12-01,3.12,95.636232106176
2014-12-02,3.58,97.196087110195
2014-12-03,4.07,95.95010536918
2014-12-04,4.06,96.844168603191
2014-12-05,4.04,99.478801750223
2014-12-08,4.41,100.40139891723
2014-12-09,4.16,100.72953914674
2014-12-10,3.97,99.716584525226
2014-12-11,3.87,99.21248504222
2014-12-12,3.84,99.041281444218
2014-12-15,3.46,98.118684277207
2014-12-16,3.59,95.550630307175
2014-12-17,3.89,97.395824641198
2014-12-18,4.17,100.38237629523
2014-12-19,4.12,103.15016779627
2014-12-22,4.05,88.360079191087
2014-12-23,3.87,85.078676896046
2014-12-24,3.89,86.828758120068
2014-12-26,3.99,89.206585870097
2014-12-29,4.5,92.545056031138
2014-12-30,4.365,90.619015553614
2014-12-31,4.41,89.653617487102
2015-01-02,4.9,90.27185270211
2015-01-05,4.91,92.055223514632
2015-01-06,4.69,92.877951916142
2015-01-07,4.745,94.618521829164
2015-01-08,4.96,97.300711531197
2015-01-09,4.97,97.215109732195
2015-01-12,5.37,96.263978632184
2015-01-13,5.14,92.459454232137
2015-01-14,5.29,94.409272987161
2015-01-15,4.82,92.640169141139
2015-01-16,4.69,95.788413082178
2015-01-20,4.74,98.708385559214
2015-01-21,4.55,98.518159339212
2015-01-22,4.6,100.00192385523
2015-01-23,4.51,100.38237629523
2015-01-26,4.67,101.87565212225
2015-01-27,4.81,99.897299434228
2015-01-28,4.59,97.443381196198
2015-01-29,4.7,99.088837999219
2015-01-30,4.52,99.707073214226
2015-02-02,4.21,101.00061151024
2015-02-03,4.09,101.94223129925
2015-02-04,4.2,93.619834174151
2015-02-05,4.23,95.017996891168
2015-02-06,4.02,92.71625962914
2015-02-09,4.05,92.164603591133
2015-02-10,4.01,93.51520975315
2015-02-11,4.26,95.094087379169
2015-02-12,4.24,95.874014881179
2015-02-13,4.1,96.920259091192
2015-02-17,4.39,98.765453425215
2015-02-18,4.53,98.860566535216
2015-02-19,4.5,97.709697904202
2015-02-20,4.66,97.5955621722
2015-02-23,4.83,99.402711262222
2015-02-24,4.78,99.583426171225
2015-02-25,4.89,99.326620774221
2015-02-26,5.14,99.098349310219
2015-02-27,4.87,98.470602784211
2015-03-02,4.84,98.755942114214
2015-03-03,4.63,97.766765770202
2015-03-04,4.75,98.023571167205
2015-03-05,4.89,98.36122270771
2015-03-06,4.68,96.834657292191
2015-03-09,4.74,96.416159608186
